INF250,Pune Tech Talks,YouTube,Maharashtra,Pune,"English","Tech",420000,210000,105000,260000,160000,techtalks@pune.in
INF251,Lucknow Fitness Hub,YouTube,Uttar Pradesh,Lucknow,"Hindi","Fitness",320000,160000,80000,210000,130000,fit@lucknow.in
INF252,Bhubaneswar Gaming Arena,YouTube,Odisha,Bhubaneswar,"Odia","Gaming",310000,155000,75000,200000,125000,gaming@bhubaneswar.in
INF253,Jaipur Food Network,YouTube,Rajasthan,Jaipur,"Hindi","Food",340000,170000,85000,220000,145000,foodnetwork@jaipur.in
INF254,Ahmedabad Beauty Lounge,YouTube,Gujarat,Ahmedabad,"Gujarati","Beauty",300000,150000,75000,200000,125000,beautylounge@ahmedabad.in
INF255,Coimbatore Tech Simplified,YouTube,Tamil Nadu,Coimbatore,"Tamil","Tech",280000,140000,70000,180000,115000,techsimplified@coimbatore.in
INF256,Bangalore Travel Hub,YouTube,Karnataka,Bangalore,"English","Travel",450000,225000,110000,280000,160000,travelhub@blr.in
INF257,Mumbai Fitness Stories,YouTube,Maharashtra,Mumbai,"Hindi|English","Fitness",520000,260000,120000,320000,190000,fitstories@mumbai.in
INF258,Delhi Gaming Squad,YouTube,Delhi,New Delhi,"Hindi|English","Gaming",470000,235000,115000,300000,175000,gaming@delhi.in
INF259,Hyderabad Food Hub,YouTube,Telangana,Hyderabad,"Telugu","Food",390000,195000,95000,250000,160000,foodhub@hyd.in
INF260,Kochi Beauty Hub,YouTube,Kerala,Kochi,"Malayalam","Beauty",310000,155000,75000,200000,125000,beautyhub@kochi.in
INF261,Pune Tech Hub,YouTube,Maharashtra,Pune,"English","Tech",360000,180000,90000,240000,150000,techhub@pune.in
INF262,Lucknow Travel Diaries,YouTube,Uttar Pradesh,Lucknow,"Hindi","Travel",300000,150000,75000,200000,125000,travel@lucknow.in
INF263,Bhubaneswar Fitness Pro,YouTube,Odisha,Bhubaneswar,"Odia","Fitness",280000,140000,70000,180000,115000,fitpro@bhubaneswar.in
INF264,Jaipur Gaming World,YouTube,Rajasthan,Jaipur,"Hindi","Gaming",350000,175000,85000,220000,145000,gamingworld@jaipur.in
INF265,Ahmedabad Travel Vibes,YouTube,Gujarat,Ahmedabad,"Gujarati","Travel",320000,160000,80000,210000,130000,travelvibes@ahmedabad.in
INF266,Coimbatore Fitness Club,YouTube,Tamil Nadu,Coimbatore,"Tamil","Fitness",290000,145000,70000,190000,120000,fitclub@coimbatore.in
INF267,Bangalore Tech Simplified,YouTube,Karnataka,Bangalore,"English","Tech",460000,230000,115000,300000,175000,techsimplified@blr.in
INF268,Mumbai Travel Tribe,YouTube,Maharashtra,Mumbai,"English|Hindi","Travel",500000,250000,125000,320000,190000,traveltribe@mumbai.in
INF269,Delhi Beauty Lounge,YouTube,Delhi,New Delhi,"English","Beauty",340000,170000,85000,220000,145000,beautylounge@delhi.in
INF270,Hyderabad Fitness Studio,YouTube,Telangana,Hyderabad,"Telugu","Fitness",420000,210000,105000,260000,160000,fittestudio@hyd.in
INF271,Kochi Travel Diaries,YouTube,Kerala,Kochi,"Malayalam","Travel",300000,150000,75000,200000,125000,traveldiaries@kochi.in
INF272,Pune Gaming Arena,YouTube,Maharashtra,Pune,"English","Gaming",380000,190000,95000,240000,150000,gaming@pune.in
INF273,Lucknow Tech Simplified,YouTube,Uttar Pradesh,Lucknow,"Hindi","Tech",310000,155000,75000,200000,125000,techsimplified@lucknow.in
INF274,Bhubaneswar Travel Tribe,YouTube,Odisha,Bhubaneswar,"Odia","Travel",330000,165000,80000,210000,140000,traveltribe@bhubaneswar.in
INF275,Jaipur Fitness Club,YouTube,Rajasthan,Jaipur,"Hindi","Fitness",300000,150000,75000,200000,125000,fitclub@jaipur.in
INF276,Ahmedabad Tech Hub,YouTube,Gujarat,Ahmedabad,"Gujarati","Tech",350000,175000,85000,230000,145000,techhub@ahmedabad.in
INF277,Coimbatore Beauty Lounge,YouTube,Tamil Nadu,Coimbatore,"Tamil","Beauty",280000,140000,70000,180000,115000,beautylounge@coimbatore.in
INF278,Bangalore Fitness Hub,YouTube,Karnataka,Bangalore,"English","Fitness",400000,200000,100000,260000,160000,fitnesshub@blr.in
INF279,Mumbai Tech Simplified,YouTube,Maharashtra,Mumbai,"English|Hindi","Tech",520000,260000,120000,320000,190000,techsimplified@mumbai.in
INF280,Delhi Travel Tribe,YouTube,Delhi,New Delhi,"English","Travel",370000,185000,92500,240000,150000,traveltribe@delhi.in
INF281,Hyderabad Gaming Hub,YouTube,Telangana,Hyderabad,"Telugu","Gaming",450000,225000,110000,280000,160000,gaminghub@hyd.in
INF282,Kochi Food Network,YouTube,Kerala,Kochi,"Malayalam","Food",310000,155000,75000,200000,125000,foodnetwork@kochi.in
INF283,Pune Beauty Studio,YouTube,Maharashtra,Pune,"English","Beauty",360000,180000,90000,240000,150000,beautystudio@pune.in
INF284,Lucknow Gaming Arena,YouTube,Uttar Pradesh,Lucknow,"Hindi","Gaming",330000,165000,80000,210000,140000,gaming@lucknow.in
INF285,Bhubaneswar Tech Simplified,YouTube,Odisha,Bhubaneswar,"Odia","Tech",340000,170000,85000,220000,145000,techsimplified@bhubaneswar.in
INF286,Jaipur Travel Hub,YouTube,Rajasthan,Jaipur,"Hindi","Travel",310000,155000,75000,200000,125000,travelhub@jaipur.in
INF287,Ahmedabad Fitness Stories,YouTube,Gujarat,Ahmedabad,"Gujarati","Fitness",300000,150000,75000,200000,125000,fitnessstories@ahmedabad.in
INF288,Coimbatore Tech Hub,YouTube,Tamil Nadu,Coimbatore,"Tamil","Tech",290000,145000,70000,190000,120000,techhub@coimbatore.in
INF289,Bangalore Travel Tribe,YouTube,Karnataka,Bangalore,"English","Travel",430000,215000,105000,270000,160000,traveltribe@blr.in
INF290,Mumbai Gaming Hub,YouTube,Maharashtra,Mumbai,"Hindi|English","Gaming",550000,275000,125000,320000,180000,gaminghub@mumbai.in
INF291,Delhi Fitness Studio,YouTube,Delhi,New Delhi,"English|Hindi","Fitness",400000,200000,100000,260000,160000,fitstudio@delhi.in
INF292,Hyderabad Travel Diaries,YouTube,Telangana,Hyderabad,"Telugu","Travel",380000,190000,95000,240000,150000,traveldiaries@hyd.in
INF293,Kochi Beauty Hub,YouTube,Kerala,Kochi,"Malayalam","Beauty",300000,150000,75000,200000,125000,beautyhub@kochi.in
INF294,Pune Tech Talks,YouTube,Maharashtra,Pune,"English","Tech",370000,185000,92500,240000,150000,techtalks@pune.in
INF295,Lucknow Food Network,YouTube,Uttar Pradesh,Lucknow,"Hindi","Food",320000,160000,80000,210000,130000,foodnetwork@lucknow.in
INF296,Bhubaneswar Fitness Hub,YouTube,Odisha,Bhubaneswar,"Odia","Fitness",300000,150000,75000,200000,125000,fit@bhubaneswar.in
INF297,Jaipur Gaming Arena,YouTube,Rajasthan,Jaipur,"Hindi","Gaming",350000,175000,85000,220000,145000,gamingarena@jaipur.in
INF298,Ahmedabad Travel Diaries,YouTube,Gujarat,Ahmedabad,"Gujarati","Travel",310000,155000,75000,200000,125000,traveldiaries@ahmedabad.in
INF299,Coimbatore Fitness Hub,YouTube,Tamil Nadu,Coimbatore,"Tamil","Fitness",280000,140000,70000,180000,115000,fit@coimbatore.in
INF300,Bangalore Tech Hub,YouTube,Karnataka,Bangalore,"English","Tech",460000,230000,115000,300000,175000,techhub@blr.in
INF301,Mumbai Beauty Lounge,YouTube,Maharashtra,Mumbai,"Hindi|English","Beauty",480000,240000,120000,320000,190000,beautylounge@mumbai.in
INF302,Delhi Tech Simplified,YouTube,Delhi,New Delhi,"English","Tech",450000,225000,110000,280000,160000,techsimplified@delhi.in
INF303,Hyderabad Fitness Hub,YouTube,Telangana,Hyderabad,"Telugu","Fitness",420000,210000,105000,260000,160000,fit@hyd.in
INF304,Kochi Travel Tribe,YouTube,Kerala,Kochi,"Malayalam","Travel",350000,175000,87500,230000,145000,traveltribe@kochi.in
INF305,Pune Gaming Hub,YouTube,Maharashtra,Pune,"English","Gaming",390000,195000,97500,240000,155000,gaminghub@pune.in
INF306,Lucknow Beauty Studio,YouTube,Uttar Pradesh,Lucknow,"Hindi","Beauty",310000,155000,77500,200000,125000,beautystudio@lucknow.in
INF307,Bhubaneswar Tech Talks,YouTube,Odisha,Bhubaneswar,"Odia|English","Tech",330000,165000,82500,220000,140000,techtalks@bhubaneswar.in
INF308,Jaipur Fitness Pro,YouTube,Rajasthan,Jaipur,"Hindi","Fitness",340000,170000,85000,220000,145000,fitpro@jaipur.in
INF309,Ahmedabad Gaming Arena,YouTube,Gujarat,Ahmedabad,"Gujarati","Gaming",360000,180000,90000,240000,150000,gamingarena@ahmedabad.in
INF310,Coimbatore Travel Hub,YouTube,Tamil Nadu,Coimbatore,"Tamil","Travel",290000,145000,72500,190000,120000,travelhub@coimbatore.in
INF311,Bangalore Beauty Lounge,YouTube,Karnataka,Bangalore,"English","Beauty",420000,210000,105000,260000,160000,beautylounge@blr.in
INF312,Mumbai Tech Hub,YouTube,Maharashtra,Mumbai,"English|Hindi","Tech",500000,250000,125000,300000,180000,techhub@mumbai.in
INF313,Delhi Fitness Studio,YouTube,Delhi,New Delhi,"English|Hindi","Fitness",430000,215000,107500,270000,165000,fitstudio@delhi.in
INF314,Hyderabad Travel Diaries,YouTube,Telangana,Hyderabad,"Telugu","Travel",400000,200000,100000,260000,155000,traveldiaries@hyd.in
INF315,Kochi Gaming Hub,YouTube,Kerala,Kochi,"Malayalam","Gaming",320000,160000,80000,210000,130000,gaminghub@kochi.in
INF316,Pune Beauty Studio,YouTube,Maharashtra,Pune,"English","Beauty",360000,180000,90000,240000,150000,beautystudio@pune.in
INF317,Lucknow Tech Hub,YouTube,Uttar Pradesh,Lucknow,"Hindi","Tech",310000,155000,77500,200000,125000,techhub@lucknow.in
INF318,Bhubaneswar Fitness Pro,YouTube,Odisha,Bhubaneswar,"Odia","Fitness",300000,150000,75000,200000,125000,fitpro@bhubaneswar.in
INF319,Jaipur Travel Hub,YouTube,Rajasthan,Jaipur,"Hindi","Travel",320000,160000,80000,210000,130000,travelhub@jaipur.in
INF320,Ahmedabad Beauty Hub,YouTube,Gujarat,Ahmedabad,"Gujarati","Beauty",340000,170000,85000,220000,145000,beautyhub@ahmedabad.in
INF321,Coimbatore Tech Talks,YouTube,Tamil Nadu,Coimbatore,"Tamil","Tech",280000,140000,70000,180000,115000,techtalks@coimbatore.in
INF322,Bangalore Fitness Hub,YouTube,Karnataka,Bangalore,"English","Fitness",400000,200000,100000,260000,160000,fitnesshub@blr.in
INF323,Mumbai Travel Tribe,YouTube,Maharashtra,Mumbai,"English|Hindi","Travel",520000,260000,130000,320000,195000,traveltribe@mumbai.in
INF324,Delhi Gaming Arena,YouTube,Delhi,New Delhi,"Hindi|English","Gaming",450000,225000,112500,280000,165000,gamingarena@delhi.in
INF325,Hyderabad Beauty Lounge,YouTube,Telangana,Hyderabad,"Telugu","Beauty",380000,190000,95000,240000,150000,beautylounge@hyd.in
INF326,Kochi Fitness Hub,YouTube,Kerala,Kochi,"Malayalam","Fitness",330000,165000,82500,220000,140000,fit@kochi.in
INF327,Pune Travel Diaries,YouTube,Maharashtra,Pune,"English","Travel",370000,185000,92500,240000,150000,traveldiaries@pune.in
INF328,Lucknow Gaming Hub,YouTube,Uttar Pradesh,Lucknow,"Hindi","Gaming",340000,170000,85000,220000,145000,gaminghub@lucknow.in
INF329,Bhubaneswar Beauty Studio,YouTube,Odisha,Bhubaneswar,"Odia","Beauty",310000,155000,77500,200000,125000,beautystudio@bhubaneswar.in
INF330,Jaipur Tech Hub,YouTube,Rajasthan,Jaipur,"Hindi","Tech",350000,175000,87500,230000,150000,techhub@jaipur.in
INF331,Ahmedabad Fitness Studio,YouTube,Gujarat,Ahmedabad,"Gujarati","Fitness",300000,150000,75000,200000,125000,fitstudio@ahmedabad.in
INF332,Coimbatore Gaming Arena,YouTube,Tamil Nadu,Coimbatore,"Tamil","Gaming",280000,140000,70000,180000,115000,gamingarena@coimbatore.in
INF333,Bangalore Travel Hub,YouTube,Karnataka,Bangalore,"English","Travel",430000,215000,107500,270000,165000,travelhub@blr.in
INF334,Mumbai Fitness Pro,YouTube,Maharashtra,Mumbai,"English|Hindi","Fitness",550000,275000,137500,320000,195000,fitpro@mumbai.in
INF335,Delhi Beauty Hub,YouTube,Delhi,New Delhi,"English","Beauty",400000,200000,100000,260000,160000,beautyhub@delhi.in
INF336,Hyderabad Tech Talks,YouTube,Telangana,Hyderabad,"Telugu|English","Tech",470000,235000,117500,280000,170000,techtalks@hyd.in
INF337,Kochi Travel Tribe,YouTube,Kerala,Kochi,"Malayalam","Travel",340000,170000,85000,220000,140000,traveltribe@kochi.in
INF338,Pune Gaming Arena,YouTube,Maharashtra,Pune,"English","Gaming",390000,195000,97500,240000,155000,gamingarena@pune.in
INF339,Lucknow Fitness Hub,YouTube,Uttar Pradesh,Lucknow,"Hindi","Fitness",320000,160000,80000,210000,130000,fitnesshub@lucknow.in
INF340,Bhubaneswar Travel Diaries,YouTube,Odisha,Bhubaneswar,"Odia","Travel",350000,175000,87500,230000,145000,traveldiaries@bhubaneswar.in
INF341,Jaipur Beauty Studio,YouTube,Rajasthan,Jaipur,"Hindi","Beauty",330000,165000,82500,220000,140000,beautystudio@jaipur.in
INF342,Ahmedabad Tech Hub,YouTube,Gujarat,Ahmedabad,"Gujarati","Tech",360000,180000,90000,240000,150000,techhub@ahmedabad.in
INF343,Coimbatore Fitness Studio,YouTube,Tamil Nadu,Coimbatore,"Tamil","Fitness",300000,150000,75000,200000,125000,fitstudio@coimbatore.in
INF344,Bangalore Gaming Arena,YouTube,Karnataka,Bangalore,"English","Gaming",460000,230000,115000,300000,175000,gamingarena@blr.in
INF345,Mumbai Travel Hub,YouTube,Maharashtra,Mumbai,"English|Hindi","Travel",500000,250000,125000,320000,190000,travelhub@mumbai.in
INF346,Delhi Fitness Pro,YouTube,Delhi,New Delhi,"English|Hindi","Fitness",430000,215000,107500,270000,165000,fitpro@delhi.in
INF347,Hyderabad Beauty Studio,YouTube,Telangana,Hyderabad,"Telugu","Beauty",380000,190000,95000,240000,150000,beautystudio@hyd.in
INF348,Kochi Tech Talks,YouTube,Kerala,Kochi,"Malayalam|English","Tech",340000,170000,85000,220000,140000,techtalks@kochi.in
INF349,Pune Travel Tribe,YouTube,Maharashtra,Pune,"English","Travel",370000,185000,92500,240000,150000,traveltribe@pune.in
INF350,Lucknow Gaming Arena,YouTube,Uttar Pradesh,Lucknow,"Hindi","Gaming",340000,170000,85000,220000,145000,gamingarena@lucknow.in
INF351,Bhubaneswar Beauty Hub,YouTube,Odisha,Bhubaneswar,"Odia","Beauty",320000,160000,80000,210000,135000,beautyhub@bhubaneswar.in
INF352,Jaipur Tech Talks,YouTube,Rajasthan,Jaipur,"Hindi","Tech",360000,180000,90000,240000,150000,techtalks@jaipur.in
INF353,Ahmedabad Fitness Hub,YouTube,Gujarat,Ahmedabad,"Gujarati","Fitness",310000,155000,77500,200000,125000,fit@ahmedabad.in
INF354,Coimbatore Travel Tribe,YouTube,Tamil Nadu,Coimbatore,"Tamil","Travel",290000,145000,72500,190000,120000,traveltribe@coimbatore.in
INF355,Bangalore Beauty Studio,YouTube,Karnataka,Bangalore,"English","Beauty",450000,225000,112500,280000,170000,beautystudio@blr.in
INF356,Mumbai Tech Talks,YouTube,Maharashtra,Mumbai,"English|Hindi","Tech",520000,260000,130000,320000,195000,techtalks@mumbai.in
INF357,Delhi Fitness Hub,YouTube,Delhi,New Delhi,"English|Hindi","Fitness",400000,200000,100000,260000,155000,fit@delhi.in
INF358,Hyderabad Travel Tribe,YouTube,Telangana,Hyderabad,"Telugu","Travel",380000,190000,95000,240000,150000,traveltribe@hyd.in
INF359,Kochi Gaming Hub,YouTube,Kerala,Kochi,"Malayalam","Gaming",340000,170000,85000,220000,140000,gaminghub@kochi.in
INF360,Pune Beauty Studio,YouTube,Maharashtra,Pune,"English","Beauty",370000,185000,92500,240000,150000,beautystudio@pune.in
INF361,Lucknow Tech Hub,YouTube,Uttar Pradesh,Lucknow,"Hindi","Tech",310000,155000,77500,200000,125000,techhub@lucknow.in
INF362,Bhubaneswar Fitness Pro,YouTube,Odisha,Bhubaneswar,"Odia","Fitness",300000,150000,75000,200000,125000,fitpro@bhubaneswar.in
INF363,Jaipur Travel Tribe,YouTube,Rajasthan,Jaipur,"Hindi","Travel",320000,160000,80000,210000,130000,traveltribe@jaipur.in
INF364,Ahmedabad Beauty Lounge,YouTube,Gujarat,Ahmedabad,"Gujarati","Beauty",340000,170000,85000,220000,145000,beautylounge@ahmedabad.in
INF365,Coimbatore Tech Hub,YouTube,Tamil Nadu,Coimbatore,"Tamil","Tech",280000,140000,70000,180000,115000,techhub@coimbatore.in
INF366,Bangalore Fitness Studio,YouTube,Karnataka,Bangalore,"English","Fitness",400000,200000,100000,260000,160000,fitstudio@blr.in
INF367,Mumbai Travel Diaries,YouTube,Maharashtra,Mumbai,"English|Hindi","Travel",550000,275000,137500,320000,195000,traveldiaries@mumbai.in
INF368,Delhi Gaming Hub,YouTube,Delhi,New Delhi,"Hindi|English","Gaming",430000,215000,107500,270000,165000,gaminghub@delhi.in
INF369,Hyderabad Beauty Hub,YouTube,Telangana,Hyderabad,"Telugu","Beauty",380000,190000,95000,240000,150000,beautyhub@hyd.in
INF370,Kochi Fitness Studio,YouTube,Kerala,Kochi,"Malayalam","Fitness",320000,160000,80000,210000,135000,fitstudio@kochi.in
INF371,Pune Travel Tribe,YouTube,Maharashtra,Pune,"English","Travel",370000,185000,92500,240000,150000,traveltribe@pune.in
INF372,Lucknow Gaming Arena,YouTube,Uttar Pradesh,Lucknow,"Hindi","Gaming",340000,170000,85000,220000,145000,gamingarena@lucknow.in
INF373,Bhubaneswar Beauty Studio,YouTube,Odisha,Bhubaneswar,"Odia","Beauty",310000,155000,77500,200000,125000,beautystudio@bhubaneswar.in
INF374,Jaipur Tech Hub,YouTube,Rajasthan,Jaipur,"Hindi","Tech",350000,175000,87500,230000,150000,techhub@jaipur.in
INF375,Ahmedabad Fitness Studio,YouTube,Gujarat,Ahmedabad,"Gujarati","Fitness",300000,150000,75000,200000,125000,fitstudio@ahmedabad.in
INF376,Coimbatore Gaming Arena,YouTube,Tamil Nadu,Coimbatore,"Tamil","Gaming",280000,140000,70000,180000,115000,gamingarena@coimbatore.in
INF377,Bangalore Travel Hub,YouTube,Karnataka,Bangalore,"English","Travel",430000,215000,107500,270000,165000,travelhub@blr.in
INF378,Mumbai Fitness Pro,YouTube,Maharashtra,Mumbai,"English|Hindi","Fitness",550000,275000,137500,320000,195000,fitpro@mumbai.in
INF379,Delhi Beauty Hub,YouTube,Delhi,New Delhi,"English","Beauty",400000,200000,100000,260000,160000,beautyhub@delhi.in
INF380,Hyderabad Tech Talks,YouTube,Telangana,Hyderabad,"Telugu|English","Tech",470000,235000,117500,280000,170000,techtalks@hyd.in
INF381,Kochi Travel Tribe,YouTube,Kerala,Kochi,"Malayalam","Travel",340000,170000,85000,220000,140000,traveltribe@kochi.in
INF382,Pune Gaming Arena,YouTube,Maharashtra,Pune,"English","Gaming",390000,195000,97500,240000,155000,gamingarena@pune.in
INF383,Lucknow Fitness Hub,YouTube,Uttar Pradesh,Lucknow,"Hindi","Fitness",320000,160000,80000,210000,130000,fitnesshub@lucknow.in
INF384,Bhubaneswar Travel Diaries,YouTube,Odisha,Bhubaneswar,"Odia","Travel",350000,175000,87500,230000,145000,traveldiaries@bhubaneswar.in
INF385,Jaipur Beauty Studio,YouTube,Rajasthan,Jaipur,"Hindi","Beauty",330000,165000,82500,220000,140000,beautystudio@jaipur.in
INF386,Ahmedabad Tech Hub,YouTube,Gujarat,Ahmedabad,"Gujarati","Tech",360000,180000,90000,240000,150000,techhub@ahmedabad.in
INF387,Coimbatore Fitness Studio,YouTube,Tamil Nadu,Coimbatore,"Tamil","Fitness",300000,150000,75000,200000,125000,fitstudio@coimbatore.in
INF388,Bangalore Gaming Arena,YouTube,Karnataka,Bangalore,"English","Gaming",460000,230000,115000,300000,175000,gamingarena@blr.in
INF389,Mumbai Travel Hub,YouTube,Maharashtra,Mumbai,"English|Hindi","Travel",500000,250000,125000,320000,190000,travelhub@mumbai.in
INF390,Delhi Fitness Pro,YouTube,Delhi,New Delhi,"English|Hindi","Fitness",430000,215000,107500,270000,165000,fitpro@delhi.in
INF391,Hyderabad Beauty Studio,YouTube,Telangana,Hyderabad,"Telugu","Beauty",380000,190000,95000,240000,150000,beautystudio@hyd.in
INF392,Kochi Tech Talks,YouTube,Kerala,Kochi,"Malayalam|English","Tech",340000,170000,85000,220000,140000,techtalks@kochi.in
INF393,Pune Travel Tribe,YouTube,Maharashtra,Pune,"English","Travel",370000,185000,92500,240000,150000,traveltribe@pune.in
INF394,Lucknow Gaming Arena,YouTube,Uttar Pradesh,Lucknow,"Hindi","Gaming",340000,170000,85000,220000,145000,gamingarena@lucknow.in
INF395,Bhubaneswar Beauty Hub,YouTube,Odisha,Bhubaneswar,"Odia","Beauty",320000,160000,80000,210000,135000,beautyhub@bhubaneswar.in
INF396,Jaipur Tech Talks,YouTube,Rajasthan,Jaipur,"Hindi","Tech",360000,180000,90000,240000,150000,techtalks@jaipur.in
INF397,Ahmedabad Fitness Hub,YouTube,Gujarat,Ahmedabad,"Gujarati","Fitness",310000,155000,77500,200000,125000,fit@ahmedabad.in
INF398,Coimbatore Travel Tribe,YouTube,Tamil Nadu,Coimbatore,"Tamil","Travel",290000,145000,72500,190000,120000,traveltribe@coimbatore.in
INF399,Bangalore Beauty Studio,YouTube,Karnataka,Bangalore,"English","Beauty",450000,225000,112500,280000,170000,beautystudio@blr.in
INF400,Mumbai Tech Talks,YouTube,Maharashtra,Mumbai,"English|Hindi","Tech",520000,260000,130000,320000,195000,techtalks@mumbai.in
